"Protocol","Cohort","Arm","Patients","Enroll_Start","Enroll_End","Country","Center"
"SYN-067","C1","FIXED",8,2024-10-03,2025-06-20,"USA","SYN-067-034"
"SYN-067","C1","FIXED",9,2024-10-03,2025-06-20,"USA","SYN-067-035"
"SYN-067","C1","FIXED",8,2024-10-03,2025-06-20,"USA","SYN-067-036"
"SYN-067","C1","FIXED",8,2024-10-03,2025-06-20,"USA","SYN-067-037"
"SYN-067","C1","FIXED",8,2024-10-03,2025-06-20,"USA","SYN-067-038"
"SYN-067","C1","FIXED",9,2024-10-03,2025-06-20,"USA","SYN-067-039"
"SYN-067","C1","FIXED",8,2024-10-03,2025-06-20,"USA","SYN-067-040"
"SYN-068","C1","TITR",9,2024-03-29,2024-09-01,"USA","SYN-068-001"
"SYN-068","C1","TITR",9,2024-03-29,2024-09-01,"USA","SYN-068-002"
"SYN-068","C1","TITR",10,2024-03-29,2024-09-01,"USA","SYN-068-003"
"SYN-068","C1","TITR",9,2024-03-29,2024-09-01,"USA","SYN-068-004"
"SYN-068","C1","TITR",9,2024-03-29,2024-09-01,"USA","SYN-068-005"
"SYN-068","C1","TITR",9,2024-03-29,2024-09-01,"USA","SYN-068-006"
"SYN-068","C1","TITR",9,2024-03-29,2024-09-01,"USA","SYN-068-007"
"SYN-068","C1","TITR",9,2024-03-29,2024-09-01,"USA","SYN-068-008"
"SYN-068","C1","TITR",9,2024-03-29,2024-09-01,"USA","SYN-068-009"
"SYN-068","C1","TITR",10,2024-03-29,2024-09-01,"USA","SYN-068-010"
"SYN-068","C1","TITR",9,2024-03-29,2024-09-01,"USA","SYN-068-011"
"SYN-068","C1","TITR",9,2024-03-29,2024-09-01,"USA","SYN-068-012"
"SYN-068","C1","TITR",9,2024-03-29,2024-09-01,"USA","SYN-068-013"
"SYN-068","C1","TITR",9,2024-03-29,2024-09-01,"USA","SYN-068-014"
"SYN-068","C1","TITR",10,2024-03-29,2024-09-01,"USA","SYN-068-015"
"SYN-068","C1","TITR",9,2024-03-29,2024-09-01,"USA","SYN-068-016"
"SYN-068","C1","TITR",9,2024-03-29,2024-09-01,"USA","SYN-068-017"
"SYN-068","C1","TITR",9,2024-03-29,2024-09-01,"USA","SYN-068-018"
"SYN-069","C1","TITR",5,2024-10-17,2025-04-01,"USA","SYN-069-001"
"SYN-069","C1","TITR",5,2024-10-17,2025-04-01,"USA","SYN-069-002"
"SYN-069","C1","TITR",5,2024-10-17,2025-04-01,"USA","SYN-069-003"
"SYN-069","C1","TITR",5,2024-10-17,2025-04-01,"USA","SYN-069-004"
"SYN-069","C1","TITR",5,2024-10-17,2025-04-01,"USA","SYN-069-005"
"SYN-069","C1","TITR",5,2024-10-17,2025-04-01,"USA","SYN-069-006"
"SYN-069","C1","TITR",5,2024-10-17,2025-04-01,"USA","SYN-069-007"
"SYN-069","C1","TITR",5,2024-10-17,2025-04-01,"USA","SYN-069-008"
"SYN-069","C1","TITR",5,2024-10-17,2025-04-01,"USA","SYN-069-009"
"SYN-069","C1","TITR",5,2024-10-17,2025-04-01,"USA","SYN-069-010"
"SYN-069","C1","TITR",5,2024-10-17,2025-04-01,"USA","SYN-069-011"
"SYN-069","C1","TITR",5,2024-10-17,2025-04-01,"USA","SYN-069-012"
"SYN-069","C1","TITR",5,2024-10-17,2025-04-01,"USA","SYN-069-013"
"SYN-069","C1","TITR",5,2024-10-17,2025-04-01,"USA","SYN-069-014"
"SYN-069","C1","TITR",5,2024-10-17,2025-04-01,"USA","SYN-069-015"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-001"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-002"
"SYN-070","C1","FIXED",4,2024-09-23,2025-04-22,"USA","SYN-070-003"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-004"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-005"
"SYN-070","C1","FIXED",4,2024-09-23,2025-04-22,"USA","SYN-070-006"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-007"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-008"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-009"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-010"
"SYN-070","C1","FIXED",4,2024-09-23,2025-04-22,"USA","SYN-070-011"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-012"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-013"
"SYN-070","C1","FIXED",4,2024-09-23,2025-04-22,"USA","SYN-070-014"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-015"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-016"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-017"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-018"
"SYN-070","C1","FIXED",4,2024-09-23,2025-04-22,"USA","SYN-070-019"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-020"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-021"
"SYN-070","C1","FIXED",4,2024-09-23,2025-04-22,"USA","SYN-070-022"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-023"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-024"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-025"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-026"
"SYN-070","C1","FIXED",4,2024-09-23,2025-04-22,"USA","SYN-070-027"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-028"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-029"
"SYN-070","C1","FIXED",4,2024-09-23,2025-04-22,"USA","SYN-070-030"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-031"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-032"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-033"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-034"
"SYN-070","C1","FIXED",4,2024-09-23,2025-04-22,"USA","SYN-070-035"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-036"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-037"
"SYN-070","C1","FIXED",4,2024-09-23,2025-04-22,"USA","SYN-070-038"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-039"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-040"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-041"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-042"
"SYN-070","C1","FIXED",4,2024-09-23,2025-04-22,"USA","SYN-070-043"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-044"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-045"
"SYN-070","C1","FIXED",4,2024-09-23,2025-04-22,"USA","SYN-070-046"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-047"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-048"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-049"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-050"
"SYN-070","C1","FIXED",4,2024-09-23,2025-04-22,"USA","SYN-070-051"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-052"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-053"
"SYN-070","C1","FIXED",4,2024-09-23,2025-04-22,"USA","SYN-070-054"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-055"
"SYN-070","C1","FIXED",5,2024-09-23,2025-04-22,"USA","SYN-070-056"
"SYN-071","C1","FIXED",12,2024-09-20,2025-05-04,"USA","SYN-071-001"
"SYN-071","C1","FIXED",13,2024-09-20,2025-05-04,"USA","SYN-071-002"
"SYN-071","C1","FIXED",12,2024-09-20,2025-05-04,"USA","SYN-071-003"
"SYN-071","C1","FIXED",13,2024-09-20,2025-05-04,"USA","SYN-071-004"
"SYN-071","C1","FIXED",12,2024-09-20,2025-05-04,"USA","SYN-071-005"
"SYN-071","C1","FIXED",13,2024-09-20,2025-05-04,"USA","SYN-071-006"
"SYN-071","C1","FIXED",12,2024-09-20,2025-05-04,"USA","SYN-071-007"
"SYN-071","C1","FIXED",13,2024-09-20,2025-05-04,"USA","SYN-071-008"
"SYN-071","C1","FIXED",12,2024-09-20,2025-05-04,"USA","SYN-071-009"
"SYN-071","C1","FIXED",13,2024-09-20,2025-05-04,"USA","SYN-071-010"
"SYN-071","C1","FIXED",12,2024-09-20,2025-05-04,"USA","SYN-071-011"
"SYN-071","C1","FIXED",13,2024-09-20,2025-05-04,"USA","SYN-071-012"
"SYN-071","C1","FIXED",12,2024-09-20,2025-05-04,"USA","SYN-071-013"
"SYN-071","C1","FIXED",13,2024-09-20,2025-05-04,"USA","SYN-071-014"
"SYN-071","C1","FIXED",12,2024-09-20,2025-05-04,"USA","SYN-071-015"
"SYN-071","C1","FIXED",13,2024-09-20,2025-05-04,"USA","SYN-071-016"
"SYN-071","C1","FIXED",12,2024-09-20,2025-05-04,"USA","SYN-071-017"
"SYN-071","C1","FIXED",13,2024-09-20,2025-05-04,"USA","SYN-071-018"
"SYN-071","C1","FIXED",12,2024-09-20,2025-05-04,"USA","SYN-071-019"
"SYN-071","C1","FIXED",13,2024-09-20,2025-05-04,"USA","SYN-071-020"
"SYN-071","C1","FIXED",12,2024-09-20,2025-05-04,"USA","SYN-071-021"
"SYN-071","C1","FIXED",13,2024-09-20,2025-05-04,"USA","SYN-071-022"
"SYN-071","C1","FIXED",12,2024-09-20,2025-05-04,"USA","SYN-071-023"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-001"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-002"
"SYN-072","C1","FIXED",7,2024-06-05,2025-01-11,"USA","SYN-072-003"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-004"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-005"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-006"
"SYN-072","C1","FIXED",7,2024-06-05,2025-01-11,"USA","SYN-072-007"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-008"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-009"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-010"
"SYN-072","C1","FIXED",7,2024-06-05,2025-01-11,"USA","SYN-072-011"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-012"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-013"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-014"
"SYN-072","C1","FIXED",7,2024-06-05,2025-01-11,"USA","SYN-072-015"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-016"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-017"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-018"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-019"
"SYN-072","C1","FIXED",7,2024-06-05,2025-01-11,"USA","SYN-072-020"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-021"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-022"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-023"
"SYN-072","C1","FIXED",7,2024-06-05,2025-01-11,"USA","SYN-072-024"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-025"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-026"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-027"
"SYN-072","C1","FIXED",7,2024-06-05,2025-01-11,"USA","SYN-072-028"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-029"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-030"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-031"
"SYN-072","C1","FIXED",7,2024-06-05,2025-01-11,"USA","SYN-072-032"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-033"
"SYN-072","C1","FIXED",8,2024-06-05,2025-01-11,"USA","SYN-072-034"
"SYN-073","C1","TITR",6,2024-03-30,2024-09-08,"USA","SYN-073-001"
"SYN-073","C1","TITR",6,2024-03-30,2024-09-08,"USA","SYN-073-002"
"SYN-073","C1","TITR",7,2024-03-30,2024-09-08,"USA","SYN-073-003"
"SYN-073","C1","TITR",6,2024-03-30,2024-09-08,"USA","SYN-073-004"
"SYN-073","C1","TITR",6,2024-03-30,2024-09-08,"USA","SYN-073-005"
"SYN-073","C1","TITR",6,2024-03-30,2024-09-08,"USA","SYN-073-006"
"SYN-073","C1","TITR",7,2024-03-30,2024-09-08,"USA","SYN-073-007"
"SYN-073","C1","TITR",6,2024-03-30,2024-09-08,"USA","SYN-073-008"
"SYN-073","C1","TITR",6,2024-03-30,2024-09-08,"USA","SYN-073-009"
"SYN-073","C1","TITR",6,2024-03-30,2024-09-08,"USA","SYN-073-010"
"SYN-073","C1","TITR",7,2024-03-30,2024-09-08,"USA","SYN-073-011"
"SYN-073","C1","TITR",6,2024-03-30,2024-09-08,"USA","SYN-073-012"
"SYN-073","C1","TITR",6,2024-03-30,2024-09-08,"USA","SYN-073-013"
"SYN-073","C1","TITR",6,2024-03-30,2024-09-08,"USA","SYN-073-014"
"SYN-073","C1","TITR",7,2024-03-30,2024-09-08,"USA","SYN-073-015"
"SYN-073","C1","TITR",6,2024-03-30,2024-09-08,"USA","SYN-073-016"
"SYN-073","C1","TITR",6,2024-03-30,2024-09-08,"USA","SYN-073-017"
"SYN-074","C1","TITR",11,2024-08-10,2024-10-08,"USA","SYN-074-001"
"SYN-074","C1","TITR",10,2024-08-10,2024-10-08,"USA","SYN-074-002"
"SYN-074","C1","TITR",11,2024-08-10,2024-10-08,"USA","SYN-074-003"
"SYN-074","C1","TITR",11,2024-08-10,2024-10-08,"USA","SYN-074-004"
"SYN-074","C1","TITR",10,2024-08-10,2024-10-08,"USA","SYN-074-005"
"SYN-074","C1","TITR",11,2024-08-10,2024-10-08,"USA","SYN-074-006"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-001"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-002"
"SYN-075","C1","FIXED",9,2024-06-13,2024-12-11,"USA","SYN-075-003"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-004"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-005"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-006"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-007"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-008"
"SYN-075","C1","FIXED",9,2024-06-13,2024-12-11,"USA","SYN-075-009"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-010"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-011"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-012"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-013"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-014"
"SYN-075","C1","FIXED",9,2024-06-13,2024-12-11,"USA","SYN-075-015"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-016"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-017"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-018"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-019"
"SYN-075","C1","FIXED",9,2024-06-13,2024-12-11,"USA","SYN-075-020"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-021"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-022"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-023"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-024"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-025"
"SYN-075","C1","FIXED",9,2024-06-13,2024-12-11,"USA","SYN-075-026"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-027"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-028"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-029"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-030"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-031"
"SYN-075","C1","FIXED",9,2024-06-13,2024-12-11,"USA","SYN-075-032"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-033"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-034"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-035"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-036"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-037"
"SYN-075","C1","FIXED",9,2024-06-13,2024-12-11,"USA","SYN-075-038"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-039"
"SYN-075","C1","FIXED",10,2024-06-13,2024-12-11,"USA","SYN-075-040"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-001"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-002"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-003"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-004"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-005"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-006"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-007"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-008"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-009"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-010"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-011"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-012"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-013"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-014"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-015"
"SYN-076","C1","FIXED",9,2024-05-02,2025-03-14,"USA","SYN-076-016"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-017"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-018"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-019"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-020"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-021"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-022"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-023"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-024"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-025"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-026"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-027"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-028"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-029"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-030"
"SYN-076","C1","FIXED",8,2024-05-02,2025-03-14,"USA","SYN-076-031"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-001"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-002"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-003"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-004"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-005"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-006"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-007"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-008"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-009"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-010"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-011"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-012"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-013"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-014"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-015"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-016"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-017"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-018"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-019"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-020"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-021"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-022"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-023"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-024"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-025"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-026"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-027"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-028"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-029"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-030"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-031"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-032"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-033"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-034"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-035"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-036"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-037"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-038"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-039"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-040"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-041"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-042"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-043"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-044"
"SYN-077","C1","FIXED",10,2024-06-02,2025-02-02,"USA","SYN-077-045"
"SYN-077","C1","FIXED",9,2024-06-02,2025-02-02,"USA","SYN-077-046"
"SYN-078","C1","TITR",7,2024-10-06,2025-01-22,"USA","SYN-078-001"
"SYN-078","C1","TITR",7,2024-10-06,2025-01-22,"USA","SYN-078-002"
"SYN-078","C1","TITR",7,2024-10-06,2025-01-22,"USA","SYN-078-003"
"SYN-078","C1","TITR",7,2024-10-06,2025-01-22,"USA","SYN-078-004"
"SYN-078","C1","TITR",7,2024-10-06,2025-01-22,"USA","SYN-078-005"
"SYN-078","C1","TITR",7,2024-10-06,2025-01-22,"USA","SYN-078-006"
"SYN-078","C1","TITR",6,2024-10-06,2025-01-22,"USA","SYN-078-007"
"SYN-078","C1","TITR",7,2024-10-06,2025-01-22,"USA","SYN-078-008"
"SYN-078","C1","TITR",7,2024-10-06,2025-01-22,"USA","SYN-078-009"
"SYN-078","C1","TITR",7,2024-10-06,2025-01-22,"USA","SYN-078-010"
"SYN-078","C1","TITR",7,2024-10-06,2025-01-22,"USA","SYN-078-011"
"SYN-078","C1","TITR",7,2024-10-06,2025-01-22,"USA","SYN-078-012"
"SYN-079","C1","FIXED",12,2024-11-03,2025-06-11,"USA","SYN-079-001"
"SYN-079","C1","FIXED",12,2024-11-03,2025-06-11,"USA","SYN-079-002"
"SYN-079","C1","FIXED",13,2024-11-03,2025-06-11,"USA","SYN-079-003"
"SYN-079","C1","FIXED",12,2024-11-03,2025-06-11,"USA","SYN-079-004"
"SYN-079","C1","FIXED",12,2024-11-03,2025-06-11,"USA","SYN-079-005"
"SYN-079","C1","FIXED",12,2024-11-03,2025-06-11,"USA","SYN-079-006"
"SYN-079","C1","FIXED",12,2024-11-03,2025-06-11,"USA","SYN-079-007"
"SYN-079","C1","FIXED",13,2024-11-03,2025-06-11,"USA","SYN-079-008"
"SYN-079","C1","FIXED",12,2024-11-03,2025-06-11,"USA","SYN-079-009"
"SYN-079","C1","FIXED",12,2024-11-03,2025-06-11,"USA","SYN-079-010"
"SYN-079","C1","FIXED",12,2024-11-03,2025-06-11,"USA","SYN-079-011"
"SYN-079","C1","FIXED",12,2024-11-03,2025-06-11,"USA","SYN-079-012"
"SYN-079","C1","FIXED",13,2024-11-03,2025-06-11,"USA","SYN-079-013"
